,request_id,dish_type_id,dish_id,dish_name,dish_description,dish_price_value,dish_total_like,dish_is_available,dish_type_name,option_id,option_min_select,option_max_select,item_id,item_name,item_price
123,725868,2909697,51853790,Ổi +Cóc Ly Lớn,,35000.0,0,True,NƯỚC ÉP ỔI,,,,,,
124,725868,2909697,51853766,Chai Ổi +Táo +Thơm Nguyên Chất,,35000.0,2,True,NƯỚC ÉP ỔI,,,,,,
125,725868,2909697,46180779,Ổi +Thơm Ly Lớn,,35000.0,1,True,NƯỚC ÉP ỔI,,,,,,
126,725868,2909697,48461213,Chai Ổi +Sơri Nguyên Chất,,35000.0,0,True,NƯỚC ÉP ỔI,,,,,,
127,725868,2909697,48461205,Ổi +Sơri Ly Lớn,,35000.0,0,True,NƯỚC ÉP ỔI,,,,,,
128,725868,2909697,46192150,Chai Ổi + Cóc nguyên chất,,35000.0,0,True,NƯỚC ÉP ỔI,,,,,,
129,725868,2909697,51853890,Ổi +Lê +Thơm Ly Lớn,,35000.0,1,True,NƯỚC ÉP ỔI,,,,,,
130,725868,2909697,51853883,Chai Ổi +Lê +Thơm Nguyên Chất,,35000.0,0,True,NƯỚC ÉP ỔI,,,,,,
131,725868,2909697,48461210,Ổi +Táo Ly Lớn,,35000.0,0,True,NƯỚC ÉP ỔI,,,,,,
132,725868,2909697,48461211,Chai Ổi +Táo Nguyên Chất,,35000.0,0,True,NƯỚC ÉP ỔI,,,,,,
133,725868,2909697,51853869,Ổi +Lê +Thơm,,20000.0,0,True,NƯỚC ÉP ỔI,,,,,,
134,725868,2910291,2011717,NƯỚC ÉP CAM,,20000.0,10+,True,CAM,,,,,,
135,725868,2910291,12037476,NƯỚC ÉP CAM+THƠM,,20000.0,8,True,CAM,,,,,,
136,725868,2910291,12037471,NƯỚC ÉP CAM + CÀ RỐT,,20000.0,6,True,CAM,,,,,,
137,725868,2910291,12124427,CHAI ÉP CAM ,"Không đá, không đươngf",35000.0,3,True,CAM,,,,,,
138,725868,2910291,12036563,NƯỚC ÉP CAM+ MẬT ONG,,20000.0,2,True,CAM,,,,,,
139,725868,2910291,12036557,NƯỚC ÉP CAM+ XÍ MUỘI,,20000.0,0,True,CAM,,,,,,
140,725868,2910291,15436251,NƯỚC ÉP CAM + MẬT ONG LY LỚN,,40000.0,4,True,CAM,,,,,,
141,725868,2910291,15436242,NƯỚC ÉP CAM LY LỚN,,35000.0,3,True,CAM,,,,,,
142,725868,2910291,12036552,NƯỚC ÉP CAM+ SỮA,,20000.0,3,True,CAM,,,,,,
143,725868,2910291,14280405,NƯỚC ÉP CAM + CHANH DÂY,,20000.0,0,True,CAM,,,,,,
144,725868,2910291,46190232,SINH TỐ CAM,,20000.0,0,True,CAM,,,,,,
145,725868,2910291,15436245,NƯỚC ÉP CAM + XÍ MUỘI LY LỚN,,45000.0,0,True,CAM,,,,,,
146,725868,2910291,46190191,NƯỚC ÉP CAM+CÓC,,20000.0,0,True,CAM,,,,,,
147,725868,2910291,67875562,CAM THƠM -  LY LỚN,,40000.0,0,True,CAM,,,,,,
148,725868,2910291,47116710,CHAI ÉP CAM +CÓC,,35000.0,0,True,CAM,,,,,,
149,725868,2910291,15436255,NƯỚC ÉP CAM +SỮA LY LỚN,,45000.0,0,True,CAM,,,,,,
150,725868,2910291,46190246,NƯỚC ÉP CAM+CÀ CHUA,,20000.0,0,True,CAM,,,,,,
151,725868,2910306,2011749,NƯỚC ÉP LÊ,,20000.0,6,True,LÊ,,,,,,
152,725868,2910306,12124409,CHAI ÉP LÊ NGUYÊN CHẤT,"Không đá, không đươngf",35000.0,0,True,LÊ,,,,,,
153,725868,2910306,15436066,NƯỚC ÉP LÊ LY LỚN,,35000.0,1,True,LÊ,,,,,,
154,725868,2910306,15436218,SINH TỐ LÊ LY LỚN,,30000.0,0,True,LÊ,,,,,,
155,725868,2910307,2011959,NƯỚC ÉP DƯA HẤU,,15000.0,10+,True,DƯA HẤU,,,,,,
156,725868,2910307,15436382,NƯỚC ÉP DƯA HẤU LY LỚN,,35000.0,3,True,DƯA HẤU,,,,,,
157,725868,2910307,12124416,CHAI ÉP DƯA HẤU NGUYÊN CHẤT,"Không đá, không đươngf",25000.0,5,True,DƯA HẤU,,,,,,
158,725868,2910307,15436386,SINH TỐ DƯA HẤU LY LỚN,,30000.0,0,True,DƯA HẤU,,,,,,
159,725868,2910311,2011961,NƯỚC ÉP DƯA LƯỚI,,25000.0,10+,True,DƯA LƯỚI,,,,,,
160,725868,2910311,2012051,SINH TỐ DƯA LƯỚI,,20000.0,8,True,DƯA LƯỚI,,,,,,
161,725868,2910311,15436641,SINH TỐ DƯA LƯỚI + DƯA GANG,,20000.0,6,True,DƯA LƯỚI,,,,,,
162,725868,2910311,12124430,CHAI ÉP DƯA LƯỚI NGUYÊN CHẤT,"Không đá, không dườngd",48000.0,2,True,DƯA LƯỚI,,,,,,
163,725868,2910311,15436377,NƯỚC ÉP DƯA LƯỚI LY LỚN,,45000.0,0,True,DƯA LƯỚI,,,,,,
164,725868,2910311,15436373,SINH TỐ DƯA LƯỚI LY LỚN,,40000.0,0,True,DƯA LƯỚI,,,,,,
165,725868,2910316,14291285,NƯỚC ÉP SORI,,20000.0,3,True,SƠRI,,,,,,
166,725868,2910316,14291286,CHAI ÉP SƠRI NGUYÊN CHẤT,,35000.0,1,True,SƠRI,,,,,,
167,725868,2910316,15436269,NƯỚC ÉP SƠRI LY LỚN,,40000.0,1,True,SƠRI,,,,,,
168,725868,2910317,2011639,Nước Ép Bưởi ,,20000.0,10+,True,BƯỞI,,,,,,
169,725868,2910317,12124407,Nước Ép Bưởi Chai Nguyên Chất ,"Không đá, không đươngf",35000.0,10+,True,BƯỞI,,,,,,
170,725868,2910317,15436340,Nước Ép Bưởi Ly Lớn ,,35000.0,2,True,BƯỞI,,,,,,
171,725868,2910317,15436341,Nước Ép Bưởi +Thơm Ly Lớn,,35000.0,2,True,BƯỞI,,,,,,
172,725868,2910317,52158065,Nước Ép Bưởi +Thơm Chai Nguyên Chất,,35000.0,2,True,BƯỞI,,,,,,
173,725868,2910317,52157982,Nước Ép Bưởi +Thơm,,20000.0,0,True,BƯỞI,,,,,,
174,725868,2910318,2011755,Táo Ép ,,20000.0,6,True,TÁO,,,,,,
175,725868,2910318,12036526,Táo +Lê Ép,,20000.0,10+,True,TÁO,,,,,,
176,725868,2910318,48908110,Táo +Thơm Ép ,,20000.0,7,True,TÁO,,,,,,
177,725868,2910318,7427376,Táo +Ổi Ép,,20000.0,3,True,TÁO,,,,,,
178,725868,2910318,48908113,Táo +Thơm Ép Ly Lớn,,35000.0,1,True,TÁO,,,,,,
179,725868,2910318,12124408,Táo Ép Chai Nguyên Chất,"Không đá, không đươngf",35000.0,1,True,TÁO,,,,,,
180,725868,2910318,14297264,Táo +Cà Rốt Ép,,20000.0,1,True,TÁO,,,,,,
181,725868,2910318,15436204,Táo Ép Ly Lớn,,35000.0,0,True,TÁO,,,,,,
182,725868,2910318,48907980,Táo +Thơm Ép Chai Nguyên Chất,,35000.0,1,True,TÁO,,,,,,
183,725868,2910318,51853474,Táo +Lê +Thơm Ép Ly Lớn,,35000.0,1,True,TÁO,,,,,,
184,725868,2910318,51851848,Táo + Lê + Thơm Ép,,20000.0,1,True,TÁO,,,,,,
185,725868,2910318,48908126,Táo +Lê Ép Ly Lớn,,35000.0,1,True,TÁO,,,,,,
186,725868,2910318,48908123,Táo +Cà Rốt Ép Ly Lớn,,35000.0,2,True,TÁO,,,,,,
187,725868,2910318,48908133,Táo +Ổi Ép Ly Lớn,,35000.0,0,True,TÁO,,,,,,
188,725868,2910318,48908118,Sinh Tố Táo,,15000.0,0,True,TÁO,,,,,,
189,725868,2910318,48908121,Táo +Cà Rốt Ép Chai Nguyên Chất,,35000.0,0,True,TÁO,,,,,,
190,725868,2910318,48908128,Táo +Lê Ép Chai Nguyên Chất,,35000.0,0,True,TÁO,,,,,,
191,725868,2910318,48908134,Táo +Ổi Ép Chai Nguyên Chất,,35000.0,0,True,TÁO,,,,,,
192,725868,2910318,15436213,Sinh Tố Táo Ly Lớn,,30000.0,1,True,TÁO,,,,,,
193,725868,2910318,51851020,Táo + Cà Chua  Ép Ly Lớn,,35000.0,0,True,TÁO,,,,,,
194,725868,2910318,51850768,Táo + Cà Chua  Ép,,20000.0,0,True,TÁO,,,,,,
195,725868,2910318,51851269,Táo +Cà Chua  Ép Chai Nguyên Chất,,35000.0,0,True,TÁO,,,,,,
196,725868,2910319,2011964,Thơm Ép,,18000.0,10+,True,Nước Ép Thơm,,,,,,
197,725868,2910319,12124411,Thơm Ép Chai Nguyên Chất,"Không đá, không đươngf",35000.0,10+,True,Nước Ép Thơm,,,,,,
198,725868,2910319,12036545,Thơm +Cà Rốt,,20000.0,10+,True,Nước Ép Thơm,,,,,,
199,725868,2910319,15436322,Thơm Ép Ly Lớn,,30000.0,4,True,Nước Ép Thơm,,,,,,
200,725868,2910319,2012048,Sinh Tố Thơm,,15000.0,1,True,Nước Ép Thơm,,,,,,
201,725868,2910319,14280398,Thơm +Chanh Dây,,20000.0,0,True,Nước Ép Thơm,,,,,,
202,725868,2910319,12036537,Thơm +Lê Ép,,20000.0,3,True,Nước Ép Thơm,,,,,,
203,725868,2910319,48908096,Thơm +Táo Ép Ly Lớn,,35000.0,1,True,Nước Ép Thơm,,,,,,
204,725868,2910319,48908095,Thơm +Táo Ép,,20000.0,0,True,Nước Ép Thơm,,,,,,
205,725868,2910319,48908100,Thơm +Cóc Ép ,,20000.0,1,True,Nước Ép Thơm,,,,,,
206,725868,2910319,51853970,Nước Ép Thơm +Táo +Ổi,,20000.0,1,True,Nước Ép Thơm,,,,,,
207,725868,2910319,51854009,Nước Ép Thơm Táo Ổi Chai Nguyên Chất ,,35000.0,0,True,Nước Ép Thơm,,,,,,
208,725868,2910319,51853992,Nước Ép Thơm +Táo +Ổi Ly Lớn,,35000.0,1,True,Nước Ép Thơm,,,,,,
209,725868,2910319,47116706,Thơm +Cà Rốt Ép Chai Nguyên Chất,,35000.0,0,True,Nước Ép Thơm,,,,,,
210,725868,2910319,48908059,Nước Ép Thơm +Cam Ly Lớn,,35000.0,0,True,Nước Ép Thơm,,,,,,
211,725868,2910319,48908044,Thơm +Cà Rốt Ép Ly Lớn,,35000.0,0,True,Nước Ép Thơm,,,,,,
212,725868,2910319,48908099,Thơm +Cóc Ép Ly Lớn,,35000.0,0,True,Nước Ép Thơm,,,,,,
