ReviewUrl,name,Address,districtid,RestaurantId,RestaurantStatus,avgrating,TotalPictures,TotalSaves,TotalReviews,TotalFavourites,TotalViews,TotalCheckIns,Latitude,Longitude
/ho-chi-minh/morico-modern-japanese-restaurant-cafe-crescent-mall/binh-luan,Morico - Contemporary Japanese Lifestyle - Crescent Mall,"Tầng 2 Crescent Mall, 101 Tôn Dật Tiên, P. Tân Phú",9,2600,2,7.872,3627,0,375,282,42005,132,10.727857,106.718174
/ho-chi-minh/papa-s-chicken/binh-luan,Papas' Chicken - Phú Mỹ Hưng,"S37-1 Hưng Vượng 2, Bùi Bằng Đoàn, P. Tân Phong",9,2892,2,7.012,2760,0,524,770,199904,162,10.7307219,106.7086755
/ho-chi-minh/koi-the-viet-nam-sc-vivocity/binh-luan,KOI Thé - SC VivoCity,"Tầng 1 - 01 - 16, Khu F SC VivoCity, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong",9,166498,2,7.196,1984,0,466,286,91624,180,10.7299087,106.7034179
/ho-chi-minh/gogi-house-quan-nuong-han-quoc-vivocity/binh-luan,Gogi House - Quán Nướng Hàn Quốc - SC VivoCity,"Tầng 4 - 12A SC VivoCity, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong",9,131676,2,8.468,1584,0,409,85,35717,46,10.730089,106.703522
/ho-chi-minh/phuc-long-crescent-mall/binh-luan,Phúc Long Crescent Mall,"Tầng G Crescent Mall, 101 Tôn Dật Tiên, P. Tân Phú",9,6644,2,7.174,2165,0,401,201,63948,183,10.729155,106.718531
/ho-chi-minh/sumo-bbq-buffet-nuong-lau-sc-vivocity/binh-luan,Sumo BBQ - SC VivoCity - Buffet Nướng & Lẩu,"Tầng 2 Lô 02 - 39 SC Vivo City, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong",9,135897,2,8.378,1991,0,293,58,40060,78,10.7300774463277,106.7036148905754
/ho-chi-minh/pizza-hut-lotte-mart-nam-sai-gon/binh-luan,Pizza Hut - Lotte Mart Nam Sài Gòn,"Tầng Trệt Lotte Mart Nguyễn Hữu Thọ, 469 Nguyễn Hữu Thọ, P. Tân Hưng",9,4184,2,7.344,924,0,146,55,19187,69,10.74113,106.701375
/ho-chi-minh/mrbbq/binh-luan,Mr.BBQ - Ẩm Thực Hàn Quốc,"137 Tôn Dật Tiên, P. Tân Phú",9,1087,2,7.224,972,0,194,107,40166,308,10.723737,106.716117
/ho-chi-minh/sushi88-nguyen-thi-thap/binh-luan,Sushi88 - Nguyễn Thị Thập,"44 - 46 Đường Số 14, KDC Him Lam, P. Tân Hưng",9,96511,2,7.02,1817,0,274,390,77263,69,10.740173,106.698467
/ho-chi-minh/pizza-4p-s-pizza-kieu-nhat-nguyen-van-linh/binh-luan,Pizza 4P’s - Pizza Kiểu Nhật - Nguyễn Văn Linh,"Lô MD2, Nguyễn Văn Linh, P Tân Phú",9,205431,2,8.106,1741,0,179,168,43127,62,10.731467,106.715654
/ho-chi-minh/bingsu-sua-bao-tuyet-hoa-seol-hwa/binh-luan,Seol Hwa - Bingsu Sữa Bào Tuyết Hoa - Sky Graden,"28/1 Phạm Văn Nghị, Khu Phố Sky Garden 1, P. Tân Phong",9,121579,2,7.856,788,0,182,401,76949,50,10.7292306,106.7067192
/ho-chi-minh/tokyo-deli-park-view-phu-my-hung/binh-luan,Tokyo Deli Express - Sushi - Park View Phú Mỹ Hưng,"SC6-1, Nguyễn Đức Cảnh, P. Tân Phong",9,4501,2,7.324,976,0,129,57,24977,57,10.726029,106.708971
/ho-chi-minh/tajmasago-buffet-lau-dai-trang/binh-luan,TajmaSago - Hotel & Resort,"6 Phan Văn Chương, Phú Mỹ Hưng",9,14970,2,7.528,858,0,86,258,101914,40,10.724886,106.719797
/ho-chi-minh/ngoc-trinh-banh-canh-cua/binh-luan,Bánh Canh Cua Ngọc Trinh - Trần Xuân Soạn,"867 Trần Xuân Soạn, P. Tân Hưng",9,104587,2,7.25,566,0,143,346,99154,54,10.751666,106.696684
/ho-chi-minh/galbi-brothers/binh-luan,Galbi Brothers - Nhà Hàng Hàn Quốc,"R1 - 25 Hưng Phước 4, Phạm Văn Nghị, P. Tân Phong",9,42149,2,6.944,1381,0,195,237,85435,62,10.729853,106.706771
/ho-chi-minh/mon-la-lau-cua-dong/binh-luan,Món Lạ - Lẩu Cua Đồng,"14 Đường Số 10, P. Tân Quy",9,61438,2,6.844,366,0,94,356,84075,34,10.740399,106.709919
/ho-chi-minh/kem-xoi-dua-bu-bu-duong-so-10/binh-luan,Kem Xôi Dừa Bu Bu - Đường Số 10,"14 Đường Số 10, P. Tân Quy",9,89627,2,7.218,798,0,157,329,83887,87,10.7426298,106.7102166
/ho-chi-minh/hu-tieu-nam-vang-tai-anh-nguyen-thi-thap/binh-luan,Hủ Tiếu Nam Vang Tài Anh - Nguyễn Thị Thập,"494 Nguyễn Thị Thập, P. Tân Quy",9,50659,2,7.448,216,0,86,205,77351,45,10.739667,106.70505
/ho-chi-minh/shabu-ya-buffet-lau-nhat-sc-vivocity/binh-luan,Shabu Ya - SC VivoCity,"Tầng 4 - SC VivoCity, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong",9,144694,2,7.546,1719,0,192,192,74632,27,10.730089,106.703522
/ho-chi-minh/crescent-mall/binh-luan,Crescent Mall Shopping Center,"101 Tôn Dật Tiên, P. Tân Phú",9,101341,2,8.214,1841,0,70,62,73596,29,10.727812,106.718289
/ho-chi-minh/nho-coffee-diem-tam-com-nieu/binh-luan,Nhớ Coffee - Điểm Tâm & Cơm Niêu,"37 Đường Số 39, P. Bình Thuận",9,1151616,2,0.0,0,0,0,0,1,0,10.743885,106.716176
/ho-chi-minh/bun-bo-hue-co-map-duong-so-17/binh-luan,Bún Bò Huế Cô Mập - Đường Số 17,"95/8 Đường Số 17, P. Tân Thuận Tây",9,1151609,2,0.0,0,0,0,0,3,0,10.747575,106.717864
/ho-chi-minh/tra-sua-bobapop-tan-quy/binh-luan,Trà Sữa Bobapop - Tân Quy,"131 Đường Số 17, P. Tân Quy",9,1151605,2,0.0,0,0,0,0,2,0,10.74515112553,106.7078428711648
/ho-chi-minh/de-tuoi-5-xi-lam-van-ben/binh-luan,Dê Tươi 5 Xị - Lâm Văn Bền,"5 Lâm Văn Bền, P. Tân Thuận Tây",9,1151584,2,0.0,0,0,0,0,1,0,10.7504286697701,106.7155686955417
/ho-chi-minh/hoa-vy-che-thai-tau-hu/binh-luan,Hoa Vy - Chè Thái & Tàu Hũ,"2 Lâm Văn Bền, P. Tân Kiểng",9,1151581,2,0.0,0,0,0,0,1,0,10.7516288393558,106.7157497017418
/ho-chi-minh/a-chu-quan-pho-ga-ta-bun-thang-gia-truyen-ha-noi-le-van-luong/binh-luan,A Chử Quán - Phở Gà Ta & Bún Thang Gia Truyền Hà Nội - Lê Văn Lương,"452 Lê Văn Lương, P. Tân Phong",9,1151560,2,0.0,0,0,0,0,0,0,10.736338,106.702873
