ReviewUrl,name,Address,districtid,RestaurantId,RestaurantStatus,avgrating,TotalPictures,TotalSaves,TotalReviews,TotalFavourites,TotalViews,TotalCheckIns,Latitude,Longitude
/ho-chi-minh/uncle-tea-tra-dai-loan-nguyen-huu-than/binh-luan,Uncle Tea - Trà Đài Loan - Nguyễn Hữu Thận,"18 Nguyễn Hữu Thận, P. 2",8,283536,2,6.21,1049,0,255,365,82350,120,10.7506599187291,106.651188271164
/ho-chi-minh/steak-zone/binh-luan,SteakZone,"77 Lê Quang Sung, P. 6",8,1014518,2,8.41,405,0,152,215,3042,349,10.751338,106.6481756
/ho-chi-minh/pho-lau-bo-cho-lon/binh-luan,Phở & Lẩu Bò - Chợ Lớn,"63/3 Nguyễn Thị Nhỏ, P. 2",8,25856,2,7.528,878,0,149,363,53004,120,10.752798,106.650531
/ho-chi-minh/tra-sua-bobapop-hau-giang/binh-luan,Trà Sữa Bobapop - Hậu Giang,"95 Hậu Giang, P. 5 ",8,112597,2,6.52,706,0,172,108,53617,51,10.7496941,106.6466903
/ho-chi-minh/quan-an-doi-chung-cua-1-cang-nguyen-van-luong/binh-luan,Quán Ăn Đối Chứng Cua 1 Càng - Nguyễn Văn Luông,"177E Nguyễn Văn Luông, P. 11",8,94579,2,6.272,1364,0,186,125,73666,38,10.7422123,106.634001
/ho-chi-minh/texas-chicken-hau-giang/binh-luan,Texas Chicken - Hậu Giang,"176C-176D Hậu Giang, P. 6",8,110754,2,6.536,392,0,122,59,13612,38,10.749877,106.643509
/ho-chi-minh/tra-sua-luan-map-le-quang-sung/binh-luan,Trà Sữa Luân Mập - Lê Quang Sung,"199/1 Lê Quang Sung, P. 6",8,147403,2,5.494,435,0,173,184,48355,31,10.751095,106.645149
/ho-chi-minh/mcdonald-s-phu-lam/binh-luan,McDonald's Phu Lam,"718Bis Kinh Dương Vương, P. 13",8,91266,2,7.286,789,0,101,57,11734,55,10.749557,106.6283199
/ho-chi-minh/xoi-binh-tien/binh-luan,Xôi Bình Tiên - Minh Phụng,"88 Minh Phụng, P. 5",8,9245,2,7.362,289,0,99,339,44329,93,10.7494623,106.6426663
/ho-chi-minh/suon-cay-nuong-hai-san-kinh-duong-vuong/binh-luan,Sườn Cây Nướng & Hải Sản - Kinh Dương Vương,"99 Kinh Dương Vương, P. 12",8,147203,2,7.358,810,0,90,80,57536,25,10.752821,106.633779
/ho-chi-minh/a-hoai-my-y-sot-bo-my-nguyen-van-luong/binh-luan,Funny Beef - Spaghetti & Beefsteak - Nguyễn Văn Luông,"203C Nguyễn Văn Luông, P. 11",8,665330,2,7.496,234,0,109,142,8479,11,10.743062,106.634569
