ReviewUrl,name,Address,districtid,RestaurantId,RestaurantStatus,avgrating,TotalPictures,TotalSaves,TotalReviews,TotalFavourites,TotalViews,TotalCheckIns,Latitude,Longitude
/ho-chi-minh/shinsen-sushi-au-duong-lan/binh-luan,Shinsen Sushi - Âu Dương Lân,"178 Âu Dương Lân, P. 3",10,104100,2,6.848,2039,0,261,409,82101,82,10.7452181,106.6832455
/ho-chi-minh/banh-trang-tron-kim-ngan-banh-trang-tron-86-da-tuong.9zo5wm/binh-luan,Bánh Tráng Trộn Kim Ngân - Bánh Tráng Trộn - 86 Dã Tượng,"86 Dã Tượng, P. 10",10,1000035027,2,9.898,93,2,415,20,351,189,10.7450771,106.664595
/ho-chi-minh/com-ga-xoi-mo-142-ba-dinh/binh-luan,Cơm Gà Xối Mỡ 142 - Ba Đình,"142 Ba Đình, P. 10",10,11349,2,6.852,886,0,254,439,61979,65,10.7482692,106.6690006
/ho-chi-minh/pha-lau-dong-dieu/binh-luan,Phá Lấu Đồng Diều,"54 Phạm Nhữ Tăng, P. 4",10,905999,2,9.892,110,0,225,49,1171,174,10.738029,106.676812
/ho-chi-minh/oc-tuyet/binh-luan,Ốc Tuyết - Dương Bá Trạc,Hẻm 456 Dương Bá Trạc,10,86309,2,6.778,975,0,172,347,85769,42,10.7419414,106.6883933
/ho-chi-minh/banh-cuon-dong-dieu-banh-cuon-nong-banh-uot-54-pham-nhu-tang.kfmxse/binh-luan,Bánh Cuốn Đồng Diều - Bánh Cuốn Nóng & Bánh Ướt - 54 Phạm Nhữ Tăng,"54 Phạm Nhữ Tăng, P. 4",10,1000047339,2,9.964,899,31,168,7,269,165,10.738029,106.676733
/ho-chi-minh/oc-10-gio/binh-luan,Ốc 10 Giờ,1569 Phạm Thế Hiển,10,83498,2,6.782,739,0,117,472,98756,75,10.73978,106.654482
/ho-chi-minh/ga-ran-popeyes-duong-ba-trac/binh-luan,Gà Rán Popeyes - Dương Bá Trạc,"222 Dương Bá Trạc, P. 2",10,110388,2,6.662,579,0,102,50,8376,24,10.7463277,106.689076
/ho-chi-minh/papaxot-pham-hung/binh-luan,Papaxốt - Phạm Hùng,"8A Phạm Hùng, P. 4",10,186974,2,7.34,781,0,118,47,11298,42,10.7364849,106.6718106
/ho-chi-minh/lu-s-coffee-pham-hung/binh-luan,Lu's Coffee - Phạm Hùng,"229B Phạm Hùng, P. 4",10,83950,2,7.594,355,0,66,62,17682,50,10.738653,106.67016
/ho-chi-minh/la-hue-pho-bo/binh-luan,Là Huế - Phở Bò,"2138 Phạm Thế Hiển, P. 6",10,950996,2,8.372,118,0,92,76,1162,78,10.734598,106.645027
/ho-chi-minh/gia-han-coffee-vo-liem-son/binh-luan,Gia Hân Coffee - Võ Liêm Sơn,"108 Võ Liêm Sơn, P. 4",10,730013,2,9.112,286,0,81,11,600,67,10.73656,106.675813
/ho-chi-minh/quan-co-nam-cac-mon-oc/binh-luan,Ốc Cô Năm,432/44/4 Dương Bá Trạc,10,193535,2,6.664,376,0,46,195,90504,20,10.74312,106.689949
/ho-chi-minh/banana-chuoi-7-mau/binh-luan,Banana Chuối 7 Màu - Bingsu & Trái Cây,35 Đông Hồ,10,174286,2,7.196,467,0,50,195,81826,34,10.74089,106.670872
/ho-chi-minh/tra-sua-princess/binh-luan,Trà Sữa Princess,"2G Cư xá Bùi Minh Trực, P. 5",10,42951,2,7.106,331,0,38,212,78646,52,10.737693,106.657135
/ho-chi-minh/tram-food-banh-sau-rieng-giao-hang-tan-noi/binh-luan,Trâm Food - Bánh Sầu Riêng - Giao Hàng Tận Nơi,"2469 Phạm Thế Hiển, P. 7",10,99009,2,6.734,124,0,18,158,62130,23,10.7342889300839,106.6453381954345
/ho-chi-minh/nami-detox-water-shop-online/binh-luan,Nami Detox Water - Shop Online,"8 Cao Lỗ, P. 4",10,143196,2,7.334,26,0,6,162,60237,13,10.737557,106.678806
/ho-chi-minh/happy-bbq-3-xien-nuong-dong-gia-5k-ta-quang-buu/binh-luan,Happy BBQ 4 Xiên Nướng Đồng Giá 5K - Tạ Quang Bửu,"Tạ Quang Bửu (Đối Diện Sân Bóng Cao Lỗ), P. 4",10,147271,2,7.516,282,0,36,119,59470,17,10.741126,106.678701
/ho-chi-minh/quan-mun-quan-binh-dan/binh-luan,Ốc Mun,"2 - 4 Đường 12, P. 4",10,69285,2,6.914,244,0,30,52,57977,15,10.741335,106.670605
/ho-chi-minh/sushi-truhobakunhu-ba-dinh/binh-luan,Sushi 24/24,"881Bis Ba Đình, P. 10",10,79076,2,7.19,141,0,21,146,51398,5,10.7465029145924,106.6644698380275
/ho-chi-minh/tra-sua-unitea-hung-phu/binh-luan,Trà Sữa UNITEA - Hưng Phú,"542 Hưng Phú, P. 9",10,1151582,2,0.0,0,0,0,0,1,0,10.7470894274049,106.6710802687513
/ho-chi-minh/com-chien-hu-tieu-mi-xao-gion-family-hung-phu/binh-luan,Cơm Chiên & Hủ Tiếu Mì Xào Giòn Family - Hưng Phú,"837 Hưng Phú, P. 9",10,1151447,2,0.0,0,0,0,0,2,0,10.7454628,106.6649261
/ho-chi-minh/bun-bo-gan-41-phong-phu/binh-luan,Bún Bò Gan - 41 Phong Phú,"41 Phong Phú, P. 11",10,1000058448,2,0.0,0,0,0,0,2,0,10.7457056,106.6603209
/ho-chi-minh/thit-xien-nuong-ha-noi-mi-tron-indomie/binh-luan,Thịt Xiên Nướng Hà Nội - Mì Trộn Indomie,"20 Đường 18, P. 4",10,1151312,2,0.0,0,0,0,0,3,0,10.7405996,106.6699463
/ho-chi-minh/banh-da-cua-hai-phong-lona-nuoc-ep-tra-dao-hung-phu/binh-luan,Bánh Đa Cua Hải Phòng Lona - Nước Ép & Trà Đào - Hưng Phú,"178 Hưng Phú, P. 8",10,1151299,2,0.0,0,0,0,0,1,0,10.7502914,106.6789282
/ho-chi-minh/gio-cha-thao-ngoc-bui-minh-truc/binh-luan,Giò Chả Thảo Ngọc - Bùi Minh Trực,"131 Bùi Minh Trực, P. 6",10,1000058368,2,0.0,0,0,0,0,2,0,10.7355244,106.6522724
/ho-chi-minh/ga-ta-thanh-thanh-com-ga-chao-ga-pham-the-hien/binh-luan,Gà Ta Thanh Thanh - Cơm Gà & Cháo Gà - Phạm Thế Hiển,"409 Phạm Thế Hiển, P. 3",10,1151208,2,0.0,0,0,0,0,1,0,10.74773,106.68105
/ho-chi-minh/com-ga-mi-tron-sot-thai-huynh-gia-pham-the-hien/binh-luan,Cơm Gà - Mì Trộn Sốt Thái Huỳnh Gia - Phạm Thế Hiển,"1225/96A Phạm Thế Hiển, P. 5",10,1151182,2,0.0,0,0,0,0,1,0,10.7400539,106.6593639
/ho-chi-minh/ga-ta-u-muoi-chinh-hieu-pham-the-hien/binh-luan,Gà Ta Ủ Muối Chính Hiệu - Phạm Thể Hiển,"769/44/79B Phạm Thế Hiển, P. 4",10,1151162,2,0.0,0,0,0,0,1,0,10.740903,106.6756457
/ho-chi-minh/anny-trieu-chau-quan-xoi-bat-buu-xoi-tieu-cao-lo/binh-luan,Anny Triều Châu Quán - Xôi Bát Bửu & Xôi Tiều - Cao Lỗ,"98 Cao Lỗ, P. 4",10,1151144,2,0.0,0,0,0,0,3,0,10.7413603,106.6772122
/ho-chi-minh/quan-nhau-chau-nhi-ta-quang-buu/binh-luan,Quán Nhậu Châu Nhi - Tạ Quang Bửu,"20 Tạ Quang Bửu, P. 2",10,1150980,2,0.0,0,0,0,0,1,0,10.7444902286718,106.6853021023731
/ho-chi-minh/greenal-quan-online-tra-sua-sua-lac-tra-trai-cay-tran-van-thanh/binh-luan,"Greenal (Quán Online) - Trà Sữa, Sữa Lắc & Trà Trái Cây - Trần Văn Thành","18/13 Trần Văn Thành, P. 8",10,1000058202,2,0.0,0,0,0,0,0,0,10.750862,106.679843
/ho-chi-minh/bo-la-lot-mo-chai-duong-so-10/binh-luan,Bò Lá Lốt Mỡ Chài - Đường Số 10,98 Đường Số 10,10,745964,2,10.0,56,3,5,24,754,2,10.742031,106.67206
/ho-chi-minh/an-vat-ku-shyn-shop-online/binh-luan,Ăn Vặt Ku Shyn - Shop Online,"B8/2 Phạm Thế Hiển, P. 3",10,1015617,2,10.0,24,12,3,4,118,4,10.7500758,106.6839449
/ho-chi-minh/cafe-iyo-ca-phe-kem-muoi-pham-hung/binh-luan,Cafe IYO - Cà Phê Kem Muối - Phạm Hùng,"123Bis Phạm Hùng, P. 4",10,1013872,2,10.0,9,0,5,0,145,1,10.741367,106.668965
/ho-chi-minh/am-thuc-vanh-dai-xanh-cao-lo/binh-luan,Ẩm Thực Vành Đai Xanh - Cao Lỗ,"9 - 11 Đường 270 Cao Lỗ, P. 4",10,125667,2,10.0,61,0,1,1,2014,6,10.7362386863211,106.6793164613494
/ho-chi-minh/sen-que-bun-mam-bo-kho-hu-tieu-sa-dec/binh-luan,"Sen Quê - Bún Mắm, Bò Kho & Hủ Tiếu Sa Đéc","46E Phạm Thế Hiển, P. 3",10,1024731,2,10.0,7,0,4,5,145,0,10.7498400384706,106.6832443813586
