ReviewUrl,name,Address,districtid,RestaurantId,RestaurantStatus,avgrating,TotalPictures,TotalSaves,TotalReviews,TotalFavourites,TotalViews,TotalCheckIns,Latitude,Longitude
/ho-chi-minh/hanuri-quan-an-han-quoc/binh-luan,Hanuri - Quán Ăn Hàn Quốc - Sư Vạn Hạnh,"736 Sư Vạn Hạnh, P. 12",12,42888,2,7.036,6376,0,1457,2982,459331,514,10.772088,106.6696668
/ho-chi-minh/monkey-in-black-milo-dam-tra-sua-ca-phe/binh-luan,"Monkey In Black - Milo Dầm, Trà Sữa & Cà Phê",698 Sư Vạn Hạnh,12,152809,2,7.63,4924,0,1150,839,121507,425,10.771058,106.6700968
/ho-chi-minh/say-coffee/binh-luan,Say Coffee 24H - Sư Vạn Hạnh,756 Sư Vạn Hạnh,12,187688,2,6.878,4649,0,867,467,115800,282,10.7724995,106.6694
/ho-chi-minh/hancook-korean-fast-food/binh-luan,Hancook Korean Fast Food - Đường 3 Tháng 2,181/2 Đường 3 Tháng 2,12,32423,2,6.954,4263,0,731,1193,175815,232,10.772004,106.675128
/ho-chi-minh/cow-express-su-van-hanh/binh-luan,BeefSteak - Mì Ý - Salad Cow Express - Sư Vạn Hạnh,"457 Sư Vạn Hạnh, P. 12",12,87295,2,7.688,2991,0,652,673,103898,279,10.773383,106.668679
/ho-chi-minh/the-1986-coffee-bakery/binh-luan,The 1986 - Coffee & Bakery,"285/20 Cách Mạng Tháng 8, P.12",12,92025,2,7.454,4655,0,527,1036,123735,195,10.7772521,106.6799592
/ho-chi-minh/lau-tom-cang-xien-tran-nhan-ton/binh-luan,Lẩu Tôm Càng Xiên - Trần Nhân Tôn,"142 Trần Nhân Tôn, P. 2",12,92132,2,7.022,2184,0,373,947,202039,173,10.7660684,106.6741106
/ho-chi-minh/sakura-viet-nam-sushi-nhat-ban/binh-luan,Sakura Việt Nam - Sushi Nhật Bản,505 Sư Vạn Hạnh,12,45218,2,7.18,3298,0,532,785,140657,160,10.774175,106.668146
/ho-chi-minh/lang-nuong-nam-bo-to-hien-thanh/binh-luan,Làng Nướng Nam Bộ - Tô Hiến Thành,"302A Tô Hiến Thành, P. 15",12,6,2,7.216,2748,0,366,371,248992,204,10.777384,106.664817
/ho-chi-minh/tra-sua-xien-que-hot-cold-su-van-hanh/binh-luan,Trà Sữa Xiên Que Hot & Cold - Sư Vạn Hạnh,"744 Sư Vạn Hạnh, P. 12",12,17314,2,6.528,1870,0,461,281,68875,175,10.772253,106.669454
