ReviewUrl,name,Address,districtid,RestaurantId,RestaurantStatus,avgrating,TotalPictures,TotalSaves,TotalReviews,TotalFavourites,TotalViews,TotalCheckIns,Latitude,Longitude
/ho-chi-minh/baoz-dimsum-resraurant/binh-luan,Baoz Dimsum Restaurant - Nguyễn Tri Phương,"88 Nguyễn Tri Phương, P. 7",7,112526,2,7.014,7108,0,900,1427,167344,198,10.7531391,106.6696119
/ho-chi-minh/osaka-com-tho-nhat-ban/binh-luan,Osaka - Cơm Thố Nhật Bản,"64 Nguyễn Thời Trung, P. 6",7,185028,2,6.794,3716,0,686,2120,253519,195,10.7522133,106.6698985
/ho-chi-minh/pizza-hut-nguyen-trai/binh-luan,Pizza Hut - Nguyễn Trãi,264-266 Nguyễn Trãi,7,4177,2,7.29,1856,0,289,140,51000,140,10.756329,106.67613
/ho-chi-minh/sky-sushi-sushi-via-he-duong-pho/binh-luan,Thiên Du & Sky Sushi - Trần Hưng Đạo,"1089A Trần Hưng Đạo, P. 5",7,26626,2,7.126,2708,0,466,1251,192387,167,10.7533468,106.674167
/ho-chi-minh/buffet-windsor-cafe-central-an-dong-windsor-plaza/binh-luan,Buffet Hải Sản - Café Central An Đông - Khách Sạn Windsor Plaza,"Windsor Plaza, 18 An Dương Vương",7,8,2,7.186,2141,0,189,371,187141,86,10.7574668692664,106.6733869364624
/ho-chi-minh/tokori-bbq-nha-hang-nuong-nhat-ban/binh-luan,Tokori BBQ - Nhà Hàng Nướng Nhật Bản - Ngô Quyền,"105 Ngô Quyền, P. 11",7,315338,2,8.266,1779,0,502,595,25169,46,10.7545437,106.6664461
/ho-chi-minh/texas-chicken-nguyen-van-cu/binh-luan,Texas Chicken - Nguyễn Văn Cừ,217B Nguyễn Văn Cừ,7,92433,2,7.048,1640,0,389,185,71609,98,10.761847,106.682948
/ho-chi-minh/tra-sua-gong-cha-an-duong-vuong/binh-luan,Trà Sữa Gong Cha - 貢茶 - An Dương Vương,"498 An Dương Vương, P. 4",7,239375,2,6.864,3155,0,499,267,36262,109,10.7582476086464,106.67594589293
/ho-chi-minh/quan-223-banh-flan-thap-cam/binh-luan,Quán 223 - Bánh Flan Thập Cẩm,223 Trần Bình Trọng,7,46855,2,6.76,1652,0,474,1504,163532,163,10.759949,106.680331
/ho-chi-minh/lau-cua-dat-mui-tran-hung-dao/binh-luan,Lẩu Cua Đất Mũi - Trần Hưng Đạo,"661 Trần Hưng Đạo, P. 1",7,68710,2,7.074,2367,0,358,571,135105,161,10.755983,106.684283
/ho-chi-minh/banh-bao-tho-phat/binh-luan,Bánh Bao Thọ Phát - Nguyễn Tri Phương,"78 Nguyễn Tri Phương, P. 7",7,3100,2,6.8,1620,0,511,991,138499,129,10.753095,106.669457
/ho-chi-minh/l-angfarm-buffet-dac-san-da-lat/binh-luan,L'angfarm Buffet - Trần Hưng Đạo,"771 - 773 - 775 Trần Hưng Đạo, P. 1",7,215893,2,7.386,4978,0,349,368,106776,79,10.7553189,106.6819123999999
/ho-chi-minh/tra-dao-momo/binh-luan,Trà Đào Momo - Trần Phú,"401B Trần Phú, P. 7",7,169904,2,6.996,1520,0,308,913,181686,96,10.754405,106.671164
/ho-chi-minh/lau-nuong-thai-lan-so-7-poi-pet/binh-luan,Lẩu Nướng Thái Lan Số 7 - Poi Pet,31/A2 Hùng Vương,7,49710,2,7.152,1911,0,249,727,168928,128,10.758656,106.6710877
/ho-chi-minh/dimsum-mr-hao/binh-luan,Dimsum Mr Hào,"175 Trần Tuấn Khải, P. 5",7,77762,2,6.808,1246,0,241,961,156314,144,10.7526471,106.6735571
/ho-chi-minh/than-rong-mi-nhat-tran-hung-dao/binh-luan,Thần Rồng Mì Nhật - Ramen,"245 Trần Hưng Đạo, P. 10",7,84987,2,6.874,1294,0,317,772,134880,110,10.7519971690614,106.6635078191757
/ho-chi-minh/takoyaki-bot-chien-din-hi-tran-hung-dao/binh-luan,TAKOYAKI & BỘT CHIÊN DÍN HÍ - Trần Hưng Đạo,"930/5 Trần Hưng Đạo, P. 7",7,1151410,2,0.0,0,0,0,0,2,0,10.7534757,106.6734237
/ho-chi-minh/ca-vien-chien-map-li-lac-nguyen-trai/binh-luan,Cá Viên Chiên Mập Lí Lắc - Nguyễn Trãi,"80/13 Nguyễn Trãi, P. 3",7,1151345,2,0.0,0,0,0,0,1,0,10.75837,106.679657
/ho-chi-minh/hu-tieu-nam-vang-huong-thanh-dat-huynh-man-dat/binh-luan,Hủ Tiếu Nam Vang Hương Thành Đạt - Huỳnh Mẫn Đạt,"82 Huỳnh Mẫn Đạt, P. 2",7,1151205,2,0.0,0,0,0,0,1,0,10.755524,106.676546
